"usgs_site","catchment_area","Date_rct","pctburn_rct","areaburn_rct","Date_lg","pctburn_lg","areaburn_lg","Event_ID_lg","Event_ID_rct","Incid_Name_lg","Incid_Name_rct","number_fires","total_area_burned","number_wwtp","dominant_lulc"
"USGS-09366500",808.5,2020-06-14,0.0144839186170406,11.7102482018773,2020-06-14,0.0144839186170406,11.7102482018773,"CO3727110823720200614","CO3727110823720200614","EAST CANYON","EAST CANYON",6,27.5,NA,"Shrub; Scrub"
"USGS-09367000",855.3,2020-06-14,0.0136913927298928,11.7102482018773,2020-06-14,0.0136913927298928,11.7102482018773,"CO3727110823720200614","CO3727110823720200614","EAST CANYON","EAST CANYON",6,30,NA,"Shrub; Scrub"
"USGS-09367500",1502.5,2020-06-14,0.0077938423972561,11.7102482018773,1994-07-13,0.012669464262935,19.0358700550598,"CO3713410798219940713","CO3727110823720200614","UNNAMED","EAST CANYON",6,50.2,NA,"Shrub; Scrub"
"USGS-09367540",20534.6,2020-06-14,0.000570269116606961,11.7102482018773,2002-06-09,0.0111698628119921,229.368664899132,"CO3744910767720020609","CO3727110823720200614","MISSIONARY RIDGE","EAST CANYON",33,974.8,24,"Shrub; Scrub"
"USGS-09367580",20996.9,2020-06-14,0.000557713195846877,11.7102482018773,2002-06-09,0.0109239299562855,229.368664899132,"CO3744910767720020609","CO3727110823720200614","MISSIONARY RIDGE","EAST CANYON",33,974.8,24,"Shrub; Scrub"
"USGS-09367950",11009.8,2014-06-13,0.00198502673872776,21.8547473880449,2014-06-13,0.00198502673872776,21.8547473880449,"NM3599610892020140613","NM3599610892020140613","ASSAYII LAKE","ASSAYII LAKE",4,39.7,2,"Shrub; Scrub"
"USGS-09368000",32976.3,2020-06-14,0.000355111040410152,11.7102482018773,2002-06-09,0.00845381403520077,278.775507768991,"CO3744910767720020609","CO3727110823720200614","MISSIONARY RIDGE","EAST CANYON",37,1063.9,26,"Shrub; Scrub"
"USGS-09371000",1360.1,2020-06-14,0.000408296761231004,0.555324424950288,2000-07-20,0.0671781691700461,91.3690278881797,"CO3722510840420000720","CO3727110823720200614","BIRCHER","EAST CANYON",10,218.6,3,"Shrub; Scrub"
"USGS-09371010",37068,2020-06-14,0.000330893833675283,12.2655726266754,2002-06-09,0.00618778096738783,229.368664899132,"CO3744910767720020609","CO3727110823720200614","MISSIONARY RIDGE","EAST CANYON",47,1251.8,34,"Shrub; Scrub"
"USGS-09371500",596.2,2000-07-20,0.00493055692606806,2.93959803932178,2000-07-20,0.00493055692606806,2.93959803932178,"CO3722510840420000720","CO3722510840420000720","BIRCHER","BIRCHER",3,4,1,"Shrub; Scrub"
"USGS-09371520",615.9,2000-07-20,0.00479274676556849,2.95185273291363,2000-07-20,0.00479274676556849,2.95185273291363,"CO3722510840420000720","CO3722510840420000720","BIRCHER","BIRCHER",3,4,1,"Shrub; Scrub"
"USGS-09372000",899.3,2000-07-20,0.00328238933939023,2.95185273291363,2000-07-20,0.00328238933939023,2.95185273291363,"CO3722510840420000720","CO3722510840420000720","BIRCHER","BIRCHER",3,4,1,"Shrub; Scrub"
"USGS-09372200",1856.1,2000-07-22,0.00250595525136015,4.65130354204957,1998-07-19,0.0038477215839675,7.14175603200208,"UT3737610908019980719","CO3753110888320000722","HOVENWEEP","HOVENWEEP",5,15.8,1,"Shrub; Scrub"
"USGS-09378600",2999,2002-07-12,0.0016765876362243,5.02808632103668,2002-07-12,0.0016765876362243,5.02808632103668,"UT3769610914520020712","UT3769610914520020712","HORSE","HORSE",2,7.8,2,"Shrub; Scrub"
"USGS-09378700",534.2,2019-07-26,0.00290080288821869,1.54960890288642,2002-07-14,0.0279358523725795,14.923332337432,"UT3767410973620020714","UT3783510979920190726","CANYONS COMPLEX (HAMMOND)","POISON CANYON",4,22.8,NA,"Evergreen Forest"
"USGS-09379025",1671.3,2020-06-27,0.000142934960324644,0.238887199190577,2004-08-28,0.00730286016167455,12.2052701882067,"AZ3610410920020040828","AZ3584010937820200627","TURKEY SPRING","WOOD SPRINGS 2",8,39.8,NA,"Evergreen Forest"
"USGS-09379250",10571.6,2020-06-27,0.00245518645366946,25.955249113612,2020-06-27,0.00245518645366946,25.955249113612,"AZ3584010937820200627","AZ3584010937820200627","WOOD SPRINGS 2","WOOD SPRINGS 2",8,70.3,3,"Shrub; Scrub"
"USGS-09379500",59247.3,2020-06-27,0.000438083239465967,25.955249113612,2002-06-09,0.00470528627918894,278.775507768991,"CO3744910767720020609","AZ3584010937820200627","MISSIONARY RIDGE","WOOD SPRINGS 2",62,1492.4,44,"Shrub; Scrub"
"USGS-09381800",1676.6,2018-08-25,0.00455131991646468,7.63074297194468,2018-08-25,0.00455131991646468,7.63074297194468,"UT3746611221320180825","UT3746611221320180825","RIGGS","RIGGS",4,15.1,1,"Shrub; Scrub"
"USGS-09382000",3569.5,2020-07-29,0.013088769450223,46.7203625525709,2020-07-29,0.013088769450223,46.7203625525709,"AZ3698311211020200729","AZ3698311211020200729","PINE HOLLOW","PINE HOLLOW",10,86.1,1,"Shrub; Scrub"
"USGS-09386030",2380.5,2016-06-16,0.00232975980980204,5.54599322723377,2011-05-29,0.210781589069144,501.765572779096,"AZ3360210944920110529","AZ3422210948620160616","WALLOW","QUEMADO",8,620.2,NA,"Shrub; Scrub"
"USGS-09386950",2045.6,2006-04-10,0.0023699370783152,4.84794328740157,2006-04-10,0.0023699370783152,4.84794328740157,"NM3498110858220060410","NM3498110858220060410","FOREST UNIT","FOREST UNIT",2,8.7,1,"Evergreen Forest"
"USGS-09394500",19697.4,2019-10-01,6.23726018763516e-05,1.22857808819925,2011-05-29,0.0254683039346561,501.659369922496,"AZ3360210944920110529","AZ3410210976220191001","WALLOW","HON-DAH WUI RX BURN",34,1214.4,8,"Shrub; Scrub"
"USGS-09395990",1671.7,2014-06-13,0.0184681064638077,30.8731335755474,2014-06-13,0.0184681064638077,30.8731335755474,"NM3599610892020140613","NM3599610892020140613","ASSAYII LAKE","ASSAYII LAKE",6,53.9,3,"Evergreen Forest"
"USGS-09396100",5451,2014-06-13,0.00566127257826491,30.859596824122,2014-06-13,0.00566127257826491,30.859596824122,"NM3599610892020140613","NM3599610892020140613","ASSAYII LAKE","ASSAYII LAKE",7,64.7,4,"Shrub; Scrub"
"USGS-09397300",30583.1,2019-10-01,4.01717971101441e-05,1.22857808819925,2011-05-29,0.0164031563158246,501.659369922496,"AZ3360210944920110529","AZ3410210976220191001","WALLOW","HON-DAH WUI RX BURN",43,1301,13,"Shrub; Scrub"
"USGS-09401000",52547.8,2020-06-27,0.000523019606564095,27.4835296818087,2002-06-18,0.0102883195983492,540.628560590135,"AZ3423311046320020618","AZ3584010937820200627","RODEO","WOOD SPRINGS 2",116,2547.8,21,"Shrub; Scrub"
"USGS-09402000",64017.7,2020-06-27,0.000429311419838712,27.4835296818087,2002-06-18,0.00844498569286517,540.628560590135,"AZ3423311046320020618","AZ3584010937820200627","RODEO","WOOD SPRINGS 2",128,2810.3,22,"Shrub; Scrub"
"USGS-09402300",65271.3,2020-06-27,0.00042106606857545,27.4835296818087,2002-06-18,0.00828279137369923,540.628560590135,"AZ3423311046320020618","AZ3584010937820200627","RODEO","WOOD SPRINGS 2",134,2838.2,22,"Shrub; Scrub"
"USGS-09403000",261.4,2018-08-06,0.00011211667583182,0.0293072990624377,2000-05-10,0.10625695611814,27.7755683292817,"AZ3628811200020000510","AZ3636511203320180806","OUTLET","CAT",18,165.3,NA,"Evergreen Forest"
"USGS-09403850",6119.5,2020-06-08,0.042719224006121,261.420291305458,2020-06-08,0.042719224006121,261.420291305458,"AZ3662811235020200608","AZ3662811235020200608","MANGUM","MANGUM",28,896.3,NA,"Shrub; Scrub"
"USGS-09404110",5426.3,2019-08-06,0.00305405748210063,16.5722321151226,2008-08-05,0.00726004528078794,39.3951837071396,"AZ3542411201620080805","AZ3539311201120190806","MARTEEN WFU","BOULIN",49,569.4,5,"Shrub; Scrub"
"USGS-09404115",5958.9,2019-08-06,0.00278108914650735,16.5722321151226,2008-08-05,0.00661115033095698,39.3951837071396,"AZ3542411201620080805","AZ3539311201120190806","MARTEEN WFU","BOULIN",49,569.4,5,"Shrub; Scrub"
"USGS-09404208",715.5,2006-10-19,0.000818203498908103,0.585424603468747,2005-07-21,0.00846401258863238,6.05600100716647,"AZ3568311336720050721","AZ3587211314720061019","DIAMOND","COMPARTMENT 16 2007",2,6.6,NA,"Shrub; Scrub"
"USGS-09404222",666.8,2020-08-18,0.026517207808571,17.6816741667552,2012-06-27,0.0305255981685282,20.3544688587746,"AZ3572811381120120627","AZ3574111380520200818","BLACK CANYON","BLACK CANYON",4,42.9,NA,"Shrub; Scrub"
"USGS-09405500",897.1,2009-07-07,0.00826134538536608,7.41125294521191,2007-07-16,0.0289444540230849,25.9660697041095,"UT3735411288520070716","UT3734911299720090707","DAKOTA HILL","HORSE",12,149.4,NA,"Evergreen Forest"
"USGS-09405501",897.1,2009-07-07,0.00826134538536608,7.41125294521191,2007-07-16,0.0289444540230849,25.9660697041095,"UT3735411288520070716","UT3734911299720090707","DAKOTA HILL","HORSE",12,149.4,NA,"Evergreen Forest"
"USGS-09405900",250,2009-07-07,0.000417151862318338,0.104287965579585,2006-06-24,0.114674360137027,28.6685900342568,"UT3723411310120060624","UT3734911299720090707","KOLOB","HORSE",9,50.2,NA,"Shrub; Scrub"
"USGS-09406000",2388.8,2012-07-01,0.0113867126156164,27.2005790961845,2006-06-24,0.028848527728611,68.9133630381059,"UT3723411310120060624","UT3743511264420120702","KOLOB","SHINGLE",16,267,1,"Evergreen Forest"
"USGS-09406100",2474.8,2012-07-01,0.0109910211314791,27.2005790961845,2006-06-24,0.0278460332302028,68.9133630381059,"UT3723411310120060624","UT3743511264420120702","KOLOB","SHINGLE",17,267.4,1,"Evergreen Forest"
"USGS-09406150",260.6,2006-07-16,0.0317075007412195,8.26297469316179,2006-07-16,0.0317075007412195,8.26297469316179,"UT3736111325720060716","UT3736111325720060716","RANCH","RANCH",2,11.2,NA,"Evergreen Forest"
"USGS-09406700",34.7,2018-06-27,0.00300770310739991,0.104367297826777,2002-07-14,0.599265871953523,20.7945257567873,"UT3739611335820020714","UT3739711342320180627","SEQUOIA","WEST VALLEY",3,23.4,NA,"Shrub; Scrub"
"USGS-09407000",489.2,2018-06-27,0.0348186027546986,17.0332604675985,2009-07-25,0.096676812070375,47.2942964648275,"UT3746611335820090725","UT3739711342320180627","MILL FLAT","WEST VALLEY",7,165.5,NA,"Evergreen Forest"
"USGS-09408135",3561,2018-06-27,0.00478328010884542,17.0332604675985,2006-06-24,0.0193522502213159,68.9133630381059,"UT3723411310120060624","UT3739711342320180627","KOLOB","WEST VALLEY",26,475.8,1,"Shrub; Scrub"
"USGS-09408150",3848.3,2020-07-19,0.00139568365864663,5.37100942356984,2006-06-24,0.0179074820149432,68.9133630381059,"UT3723411310120060624","UT3717711342520200719","KOLOB","COTTONWOOD TRAIL",29,522.8,1,"Shrub; Scrub"
"USGS-09408195",3401.3,2019-08-05,0.000978394148873428,3.32781201856319,2005-07-20,0.00251892541848084,8.56762102587888,"AZ3674211345720050720","AZ3641211314120190805","TWIST","TRUMBULL",7,34,NA,"Shrub; Scrub"
"USGS-09408400",51,2018-06-27,0.0152365447921212,0.77706378439818,2018-06-27,0.0152365447921212,0.77706378439818,"UT3739711342320180627","UT3739711342320180627","WEST VALLEY","WEST VALLEY",3,0.9,NA,"Evergreen Forest"
"USGS-09409100",278.9,2018-06-27,0.111724856934289,31.1600625989732,2018-06-27,0.111724856934289,31.1600625989732,"UT3739711342320180627","UT3739711342320180627","WEST VALLEY","WEST VALLEY",6,45,NA,"Evergreen Forest"
"USGS-09409880",688.9,2020-09-27,0.00916767801013892,6.3156133811847,2006-06-30,0.0949267033869252,65.3950059632528,"UT3737311378320060630","UT3732811369420200927","COVE MOUNTAIN","VEYO ROAD",18,235.7,NA,"Evergreen Forest"
"USGS-09410100",964.8,2020-09-27,0.0103659629240647,10.0010810291377,2006-06-30,0.0721904754594479,69.6493707232753,"UT3737311378320060630","UT3732811369420200927","COVE MOUNTAIN","VEYO ROAD",31,473.7,NA,"Evergreen Forest"
"USGS-09413000",1384.4,2020-09-27,0.00722412671853341,10.0010810291377,2003-06-28,0.053874025594766,74.5832010333941,"UT3715011381920030628","UT3732811369420200927","APEX","VEYO ROAD",36,621.3,NA,"Shrub; Scrub"
"USGS-09413200",9835.3,2020-09-27,0.0010168557165656,10.0010810291377,2003-06-28,0.00758588897010372,74.6094937876611,"UT3715011381920030628","UT3732811369420200927","APEX","VEYO ROAD",73,1318.4,2,"Shrub; Scrub"
"USGS-09413500",10152.9,2020-09-27,0.000985046738285382,10.0010810291377,2003-06-28,0.00840102079262954,85.2947240054884,"UT3715011381920030628","UT3732811369420200927","APEX","VEYO ROAD",80,1451.7,2,"Shrub; Scrub"
"USGS-09413700",10668.8,2020-09-27,0.000937413863708914,10.0010810291377,2006-06-25,0.0118512707587907,126.438837471386,"UT3705811379820060625","UT3732811369420200927","JARVIS","VEYO ROAD",85,1691.3,2,"Shrub; Scrub"
"USGS-09413900",151.5,2014-07-02,0.0898275637949041,13.608875914928,2014-07-02,0.0898275637949041,13.608875914928,"NV3748511410320140702","NV3748511410320140702","DOTS","DOTS",5,30.1,NA,"Evergreen Forest"
"USGS-09414900",1492.8,2014-07-02,0.0175770884220332,26.2390775964111,2005-06-22,0.255788650966642,381.841298163004,"NV3724211430320050622","NV3748511410320140702","SOUTHERN NEVADA COMPLEX (DUZAK)","DOTS",29,1054.5,NA,"Shrub; Scrub"
"USGS-09415000",12428.4,2020-09-27,0.000804695779757463,10.0010810291377,2005-06-22,0.0307232868400601,381.841298163004,"NV3724211430320050622","UT3732811369420200927","SOUTHERN NEVADA COMPLEX (DUZAK)","VEYO ROAD",104,2860.2,2,"Shrub; Scrub"
"USGS-09430500",4811.8,2020-06-28,0.0206059872513469,99.1518894560311,2012-05-16,0.116168034804695,558.977349873232,"NM3326710859220120509","NM3331510856220200628","WHITEWATER-BALDY","CUB",122,4701.7,NA,"Evergreen Forest"
"USGS-09430600",190.9,2019-07-02,0.0227536808917013,4.34367768222577,2012-05-16,0.920784786840603,175.777815807871,"NM3326710859220120509","NM3321110852420190702","WHITEWATER-BALDY","WOODROW",10,362.4,NA,"Evergreen Forest"
"USGS-09431500",7326.1,2020-06-28,0.0135340617048677,99.1518894560311,2012-05-16,0.106712792301601,781.78858768076,"NM3326710859220120509","NM3331510856220200628","WHITEWATER-BALDY","CUB",127,5214.6,NA,"Evergreen Forest"
"USGS-09432000",8292.9,2020-06-28,0.0119562384034573,99.1518894560311,2012-05-16,0.0942720384522616,781.78858768076,"NM3326710859220120509","NM3331510856220200628","WHITEWATER-BALDY","CUB",131,5236.6,NA,"Evergreen Forest"
"USGS-09442000",10370.2,2020-06-28,0.00956123213207374,99.1518894560311,2012-05-16,0.07538799518628,781.78858768076,"NM3326710859220120509","NM3331510856220200628","WHITEWATER-BALDY","CUB",137,5313.8,NA,"Shrub; Scrub"
"USGS-09442680",872.1,2016-05-22,0.00241786532607175,2.10862035086717,2011-05-29,0.258145173515743,225.128405823079,"AZ3360210944920110529","NM3387010879220160522","WALLOW","SPUR",4,251.2,1,"Evergreen Forest"
"USGS-09444000",4282.7,2020-08-18,0.00615737448573028,26.3701877100371,2012-05-16,0.0900166447733767,385.514284570941,"NM3326710859220120509","AZ3355810909320200818","WHITEWATER-BALDY","COW CANYON",52,1328.6,2,"Evergreen Forest"
"USGS-09444200",1310.6,2020-08-18,0.083470277081351,109.396145142819,2011-05-29,0.37364800164276,489.703070953002,"AZ3360210944920110529","AZ3355810909320200818","WALLOW","COW CANYON",31,1078.4,NA,"Evergreen Forest"
"USGS-09444500",7161.1,2020-08-18,0.0189588656550773,135.766332842574,2011-05-29,0.099827550538486,714.875072161152,"AZ3360210944920110529","AZ3355810909320200818","WALLOW","COW CANYON",82,2602.8,2,"Evergreen Forest"
"USGS-09448500",20391.7,2020-08-18,0.00665792125436202,135.766332842574,2012-05-16,0.0609372628721084,1242.61438330917,"NM3326710859220120509","AZ3355810909320200818","WHITEWATER-BALDY","COW CANYON",232,8409.1,2,"Evergreen Forest"
"USGS-09466500",28001.5,2020-10-31,3.92330470199832e-06,0.109858416613006,2012-05-16,0.0443767077945529,1242.61438330917,"NM3326710859220120509","AZ3170410920320201031","WHITEWATER-BALDY","ROUND VALLEY",269,9307.9,4,"Shrub; Scrub"
"USGS-09468500",2648.9,2020-08-28,0.00260203430720341,6.89252867635111,2014-04-19,0.0871166952744186,230.763414112407,"AZ3341710997520140419","AZ3336011011920200828","SKUNK","JUNIPER",49,1682.5,NA,"Shrub; Scrub"
"USGS-09470500",1927.6,2019-02-27,0.00249236150557965,4.80427603815533,1988-06-10,0.0284286090896601,54.7989868812287,"AZ3136211025519880610","AZ3134011029420190227","PEAK","BORDER ONE RX",11,227.5,NA,"Unclassified"
"USGS-09471000",3101.6,2019-02-27,0.00154896699708387,4.80427603815533,2011-06-12,0.0349735492101597,108.473960230231,"AZ3155211041720110612","AZ3134011029420190227","MONUMENT","BORDER ONE RX",20,351.1,3,"Unclassified"
"USGS-09471400",786.1,2019-07-14,0.00590284761587933,4.64022851084274,2002-04-29,0.167955985711759,132.030200368014,"AZ3157711050520020429","AZ3156211037620190714","RYAN","BUFFALO CORRAL",21,270.7,NA,"Shrub; Scrub"
"USGS-09471550",4432,2019-07-14,0.00104698296724791,4.64022851084274,2002-04-29,0.029790207664263,132.030200368014,"AZ3157711050520020429","AZ3156211037620190714","RYAN","BUFFALO CORRAL",39,640,5,"Shrub; Scrub"
"USGS-09474000",44725.6,2020-10-31,2.4562759719938e-06,0.109858416613006,2012-05-16,0.0277830679366889,1242.61438330917,"NM3326710859220120509","AZ3170410920320201031","WHITEWATER-BALDY","ROUND VALLEY",419,13065.7,15,"Shrub; Scrub"
"USGS-09480000",216.5,2017-06-14,0.0140810914880051,3.0485563071531,2008-02-14,0.0503299570486724,10.8964357010376,"AZ3148111063920080214","AZ3143311069520170614","MEADOW","FLYING R",6,44.2,NA,"Grassland; Herbaceous"
"USGS-09480500",1385.9,2017-06-14,0.00219969428324778,3.0485563071531,2011-05-23,0.0309403259978301,42.8801978003928,"AZ3133911054620110523","AZ3143311069520170614","ARLENE","FLYING R",14,136.5,NA,"Unclassified"
"USGS-09481740",3122.8,2017-06-21,0.000315990100284706,0.986773885169079,2011-05-30,0.0558787534197745,174.498171179272,"AZ3154111115820110530","AZ3165311064620170621","MURPHY COMPLEX","ENCINO",33,655.6,2,"Shrub; Scrub"
"USGS-09484000",92.3,2020-06-06,0.69305344850851,63.9688332973355,2003-06-17,0.850569396176905,78.5075552671283,"AZ3243311077720030617","AZ3237811092720200606","ASPEN","BIGHORN",4,142.6,1,"Shrub; Scrub"
"USGS-09484500",571.1,2020-06-06,0.136749374522519,78.0975677898103,2003-06-17,0.241638928554442,137.999992097442,"AZ3243311077720030617","AZ3237811092720200606","ASPEN","BIGHORN",15,375.4,1,"Shrub; Scrub"
"USGS-09485000",130.6,2014-07-24,0.00528419370299917,0.690115697611692,1994-06-29,0.16093582239915,21.0182184053291,"AZ3218711052219940629","AZ3220611053620140724","RINCON","DEER HEAD",6,32.7,NA,"Shrub; Scrub"
"USGS-09485450",1552.4,2017-06-21,0.00290557061093351,4.51060781641318,2017-04-23,0.103187951210193,160.188975458703,"AZ3178211084220170423","AZ3165311064620170621","SAWMILL","ENCINO",31,433,NA,"Shrub; Scrub"
"USGS-09485700",2259.2,2020-06-06,0.0452839561965648,102.305513839279,2017-04-23,0.0709051768142277,160.188975458703,"AZ3178211084220170423","AZ3237811092720200606","SAWMILL","BIGHORN",41,848.7,1,"Shrub; Scrub"
"USGS-09486500",9099.7,2020-07-12,1.97775551885502e-05,0.17996981894925,2020-06-06,0.0320077500266445,291.260922917457,"AZ3237811092720200606","AZ3195511118320200712","BIGHORN","NAVARRO",83,2089.3,10,"Shrub; Scrub"
"USGS-09498400",460,2020-08-18,0.125630984431388,57.7902528384383,2020-08-18,0.125630984431388,57.7902528384383,"AZ3356011090420200818","AZ3356011090420200818","SALT","SALT",7,117.9,2,"Shrub; Scrub"
"USGS-09498400",460,2020-08-18,0.0212417784594296,9.7712180913376,2020-08-18,0.125630984431388,57.7902528384383,"AZ3356011090420200818","AZ3358211070120200818","SALT","GRIFFIN",7,117.9,2,"Shrub; Scrub"
"USGS-09498500",11064.2,2020-08-24,0.00134112387547647,14.8384627830468,2002-06-18,0.112717072230245,1247.12423056988,"AZ3423311046320020618","AZ3366211089820200824","RODEO","MEDDLER",140,4770.5,4,"Evergreen Forest"
"USGS-09498502",267.7,2019-06-08,0.179429818123107,48.0333623115557,2019-06-08,0.179429818123107,48.0333623115557,"AZ3340811121020190608","AZ3340811121020190608","WOODBURY","WOODBURY",5,62.4,NA,"Shrub; Scrub"
"USGS-09499000",1741.7,2020-08-25,0.000718821873528257,1.25197205712417,2004-06-24,0.0950994298258096,165.634676927613,"AZ3410911149820040624","AZ3398111118420200825","WILLOW","HIDDEN",17,339.1,NA,"Evergreen Forest"
"USGS-09502000",16041.8,2020-08-25,0.00154865902191031,24.8432782976809,2002-06-18,0.0777610203122199,1247.42673564457,"AZ3423311046320020618","AZ3398111118420200825","RODEO","HIDDEN",177,7038,4,"Evergreen Forest"
"USGS-09502960",84.4,2019-06-01,0.0670262842856651,5.65701839371013,2019-06-01,0.0670262842856651,5.65701839371013,"AZ3453211255020190601","AZ3453211255020190601","UNNAMED","UNNAMED",3,12.3,1,"Evergreen Forest"
"USGS-09503000",108,2019-06-01,0.0523797999417605,5.65701839371013,2019-06-01,0.0523797999417605,5.65701839371013,"AZ3453211255020190601","AZ3453211255020190601","UNNAMED","UNNAMED",3,12.2,1,"Evergreen Forest"
"USGS-09503700",5526.8,2020-07-23,0.00271126793538422,14.9846356252815,2018-05-11,0.00394664393689674,21.8123117104409,"AZ3468811236620180511","AZ3486611284720200723","VIEWPOINT","UNNAMED",14,121.4,1,"Shrub; Scrub"
"USGS-09504000",8176.2,2020-07-23,0.00183271392887668,14.9846356252815,2009-07-01,0.00387341173097331,31.669788994784,"AZ3506011210720090701","AZ3486611284720200723","CROSS","UNNAMED",31,289,1,"Shrub; Scrub"
"USGS-09504430",603.7,2019-09-02,0.0415617225553374,25.0908119066572,2014-05-20,0.150008594137982,90.5601882810995,"AZ3495311175320140520","AZ3504411184020190902","SLIDE","WHISKEY",14,213.3,NA,"Evergreen Forest"
"USGS-09505800",626.8,2019-10-01,0.00152449343655313,0.9555524860315,2016-05-29,0.158014091834793,99.0432327620485,"AZ3474411139720160529","AZ3455511117020191001","JACK","COF 736B CRAGIN RX",19,286.1,NA,"Evergreen Forest"
"USGS-09506000",12076.6,2020-07-23,0.00124079920054332,14.9846356252815,2016-05-29,0.00830895594850063,100.343937407663,"AZ3474411139720160529","AZ3486611284720200723","JACK","UNNAMED",73,1014.3,3,"Shrub; Scrub"
"USGS-09507980",845.8,2019-05-30,0.000456491979120525,0.38610091594014,1990-06-25,0.0799939079813396,67.658847370617,"AZ3438411117119900625","AZ3449211130220190530","DUDE","COLDWATER",13,200.1,2,"Evergreen Forest"
"USGS-09508500",14278.1,2020-07-23,0.00104948386867171,14.9846356252815,2004-06-24,0.0135513619711137,193.487701359759,"AZ3410911149820040624","AZ3486611284720200723","WILLOW","UNNAMED",89,1527.8,6,"Shrub; Scrub"
"USGS-09510000",15061.7,2020-09-25,0.0014813088644333,22.311029723435,2004-06-24,0.0191618469239605,288.609989814616,"AZ3410911149820040624","AZ3388511181620200925","WILLOW","SEARS",101,1979,6,"Shrub; Scrub"
"USGS-09512500",1517.2,2020-07-15,0.013567930177229,20.5852636648918,2017-06-24,0.0318657801709587,48.3467616753786,"AZ3435811237320170624","AZ3445011201020200715","GOODWIN","UNNAMED",27,288.1,2,"Shrub; Scrub"
"USGS-09512800",2877.8,2020-10-25,0.00238921985488689,6.87569689839348,2005-06-21,0.129571293571069,372.880268638822,"AZ3424311187720050621","AZ3414711211820201025","CAVE CREEK COMPLEX","TRAIL",61,1383.5,2,"Shrub; Scrub"
"USGS-09512860",156,2008-06-28,0.045142087926024,7.04216571645974,1994-10-21,0.0486826777556608,7.59449772988308,"AZ3416011238419941021","AZ3418511231120080628","CROWN KING BURN","LANE 2",4,25.9,NA,"Shrub; Scrub"
"USGS-09514100",113023.8,2020-10-31,9.71993656318457e-07,0.109858416613006,2011-05-29,0.0157505577133098,1780.18788487759,"AZ3360210944920110529","AZ3170410920320201031","WALLOW","ROUND VALLEY",948,28521,70,NA
"USGS-09515500",1082.7,2020-10-15,0.034292720931887,37.128728952954,2005-07-17,0.0387366781311411,41.9402014125865,"AZ3417311259220050717","AZ3427511241920201015","J. CANYON","HORSE",11,158,NA,"Shrub; Scrub"
"USGS-09517000",4678.1,2020-10-15,0.00793671126161348,37.128728952954,2005-07-17,0.00896522122498161,41.9402014125865,"AZ3417311259220050717","AZ3427511241920201015","J. CANYON","HORSE",15,227.7,6,"Shrub; Scrub"
"USGS-09520500",140154.9,2020-10-31,7.83835717573956e-07,0.109858416613006,2011-05-29,0.0127015743643468,1780.18788487759,"AZ3360210944920110529","AZ3170410920320201031","WALLOW","ROUND VALLEY",977,29277.7,86,NA
"USGS-10023000",145.1,1994-08-04,0.00618533194542928,0.897491665281788,1986-08-16,0.0290183368298781,4.21056067401532,"UT4161411131619860816","UT4164811128119940804","PICK UP","DRY CANYON 2",2,5.1,NA,"Shrub; Scrub"
"USGS-10026500",4064.7,2010-09-18,1.70527233685687e-05,0.0693142046762211,1999-08-24,0.0150739089747788,61.2709178097835,"WY4169011092619990824","WY4131511077220100918","BRIDGER BA","WINDMILL",8,176.4,2,"Shrub; Scrub"
"USGS-10102200",530.1,2016-10-10,0.00775973919528166,4.11343774741881,2015-09-25,0.0113359550673906,6.00918978122373,"ID4215111170820150925","ID4210011169020161010","UNNAMED","UNNAMED",3,10.2,3,"Shrub; Scrub"
"USGS-10102250",13140.4,2018-09-22,0.000307733932439734,4.04374696583108,1999-08-24,0.0046635769668395,61.2812667750578,"WY4169011092619990824","ID4257811155220180922","BRIDGER BA","8 MILE",35,519.4,11,"Shrub; Scrub"
"USGS-10109000",631.8,2016-08-21,0.00883211076245584,5.5801275797196,2016-08-21,0.00883211076245584,5.5801275797196,"UT4199411157320160821","UT4199411157320160821","PETERSON HOLLOW","PETERSON HOLLOW",2,5.9,NA,"Shrub; Scrub"
"USGS-10113500",677.4,2013-08-11,0.000165194182574952,0.111902539276273,2012-10-04,0.0278424840319014,18.86049868321,"UT4176411148820121004","UT4164511180820130811","HELLS HOLLOW","MILLVILLE",3,19,NA,"Shrub; Scrub"
"USGS-10115200",1440,2016-08-21,0.0038750885970275,5.5801275797196,2012-10-04,0.013353788510583,19.2294554552396,"UT4176411148820121004","UT4199411157320160821","HELLS HOLLOW","PETERSON HOLLOW",4,36.7,NA,"Shrub; Scrub"
"USGS-10118000",16007,2018-09-22,0.000252623662512094,4.04374696583108,1999-08-24,0.00382840424658323,61.2812667750578,"WY4169011092619990824","ID4257811155220180922","BRIDGER BA","8 MILE",38,557.8,14,"Shrub; Scrub"
"USGS-10125600",1967.4,2019-07-15,0.00208739595958896,4.10674281089532,2013-08-08,0.0497516912434975,97.881477352457,"UT4197511236920130808","UT4177911224220190715","STATE","RADIO HILL",24,385.2,NA,"Shrub; Scrub"
"USGS-10126000",18354.7,2019-07-15,0.000223743390570007,4.10674281089532,2013-08-08,0.00615747073531366,113.018528105462,"UT4197511236920130808","UT4177911224220190715","STATE","RADIO HILL",62,959.6,17,"Shrub; Scrub"
