"","Stream","Date","Time","Date + Time","Streamflow","Ammonia as N","NH3 DQ","TKN","TKN DQ","Nitrate + Nitrite as N","NO2+NO3 DQ","Phosphate","PO4 DQ","Total Phosphorus","Total Phosphorus Data Qualifier","Chloride","Cl DQ","Sulfate","SO4 DQ","Ion Balance","Color","Color Notes","Alkalinity","Alk DQ","Alk Notes","Carbonate","Bicarbonate","Conductivity","TDS","TDS Notes","TSS","TSS Notes","Fluoride","F DQ","F Notes","pH","Boron","B DQ","B Notes","Calcium","Ca DQ","Ca Notes","Iron","Fe DQ","Magnesium","Mg DQ","Potassium","K DQ","Sodium","Na DQ","Na Notes","Hardness (Ca & Mg)","Hardness Notes","Aluminum","Al DQ","Antimony","Sb DQ","Arsenic","As DQ","As Notes","Barium","Ba DQ","Beryllium","Be DQ","Cadmium","Cd DQ","Chromium","Cr DQ","Cr Notes","Cobalt","Co DQ","Copper","Cu DQ","Lead","Pb DQ","Manganese","Mn DQ","Mn Notes","Molybdenum","Mb DQ","Nickel","Ni DQ","Silicon","Si DQ","Silver","Ag DQ","Strontium","Sr DQ","Thallium","Tl DQ","Uranium","Ur DQ","Ur Notes","Vanadium","V DQ","V Notes","Zinc","Zn DQ","Zn Notes","Selenium","Se DQ","Se Notes","Mercury","Hg DQ","TOC","TOC Data Qualifier","TOC Notes"
"253","San Antonio Creek - Toledo",2005-12-21," 14:15:00",2005-12-21 14:15:00,NA,"<0.1",NA,0.17,NA,"0.21",NA,NA,NA,0.033,NA,"<10",NA,"<10",NA,17.5,"0",NA,27.4,NA,NA,"0",33.4,71,"126",NA,"<3",NA,1.91,NA,NA,7.84,NA,NA,NA,5.28,NA,NA,NA,NA,"<1",NA,"1.23",NA,11.2,NA,NA,"15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","San Antonio Creek - Toledo",2006-02-01," 12:15:00",2006-02-01 12:15:00,NA,"<0.1",NA,NA,NA,"0.21",NA,NA,NA,NA,NA,"<10",NA,"<5",NA,10.8,"0",NA,30.2,NA,NA,"0",36.8,70.5,"154",NA,"<3",NA,2,NA,NA,7.94,NA,NA,NA,5.14,NA,NA,NA,NA,"<1",NA,"1.19",NA,10.7,NA,NA,"15.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","San Antonio Creek - Toledo",2006-03-06," 12:45:00",2006-03-06 12:45:00,NA,"<0.1",NA,0.32,NA,"0.14000000000000001",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,17.3,"5",NA,29,NA,NA,"1.2",34.2,69.5,"132",NA,"<3",NA,1.78,NA,NA,8.4,NA,NA,NA,5.6,NA,NA,NA,NA,"<1",NA,"1.5",NA,10.9,NA,NA,"16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","San Antonio Creek - Toledo",2006-04-03," 11:15:00",2006-04-03 11:15:00,NA,"<0.1",NA,0.22,NA,"0.13",NA,NA,NA,0.045,NA,"<10",NA,"<10",NA,15.2,"5",NA,28.8,NA,NA,"0",35.1,70.4,"146",NA,"4",NA,1.77,NA,NA,8.14,NA,NA,NA,5.9,NA,NA,NA,NA,"<1",NA,"1.39",NA,10.4,NA,NA,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","San Antonio Creek - Toledo",2006-05-02," 12:45:00",2006-05-02 12:45:00,NA,"<0.1",NA,0.46,NA,"0.1",NA,NA,NA,0.053,NA,"<10",NA,"<10",NA,11.3,"5",NA,31,NA,NA,"0",37.8,71.8,"112",NA,"4",NA,1.79,NA,NA,8.05,NA,NA,NA,5.47,NA,NA,NA,NA,"<1",NA,"1.21",NA,10.9,NA,NA,"13.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","San Antonio Creek - Toledo",2006-06-07," 13:15:00",2006-06-07 13:15:00,NA,"<0.1",NA,0.33,NA,"<0.1",NA,NA,NA,0.036,NA,"<10",NA,"<10",NA,7.8,"5",NA,29.4,NA,NA,"1.68",34.2,70.8,"136",NA,"6",NA,1.97,NA,NA,8.54,NA,NA,NA,4.66,NA,NA,NA,NA,"<1",NA,"<1",NA,9.71,NA,NA,"11.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","San Antonio Creek - Toledo",2006-07-05," 13:00:00",2006-07-05 13:00:00,NA,"<0.1",NA,0.33,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,10.5,"5",NA,29.6,NA,NA,"0.48",35.6,76.5,"144",NA,"<3",NA,1.74,NA,NA,8.32,NA,NA,NA,4.91,NA,NA,NA,NA,"<1",NA,"1.21",NA,10.2,NA,NA,"15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","San Antonio Creek - Toledo",2006-08-02," 12:45:00",2006-08-02 12:45:00,NA,"<0.1",NA,0.18,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,11.82,"5",NA,29.6,NA,NA,"0",36.1,71.6,"134",NA,"<3",NA,1.92,NA,NA,8.04,NA,NA,NA,5.34,NA,NA,NA,NA,"<1",NA,"1.19",NA,10.43,NA,NA,"15.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","San Antonio Creek - Toledo",2006-09-05," 13:00:00",2006-09-05 13:00:00,NA,"<0.1",NA,0.18,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,18.1,"5",NA,29.8,NA,NA,"4.08",32.2,71.6,"124",NA,"<3",NA,1.87,NA,NA,8.78,NA,NA,NA,5.1,NA,NA,NA,NA,"<1",NA,"1.21",NA,10.9,NA,NA,"15.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","San Antonio Creek - Toledo",2006-10-05," 12:00:00",2006-10-05 12:00:00,NA,"<0.1",NA,0.34,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,7.79,"5",NA,30,NA,NA,"0",36.6,73.3,"138",NA,"8",NA,1.97,NA,NA,7.86,NA,NA,NA,4.78,NA,NA,NA,NA,"<1",NA,"1.18",NA,9.95,NA,NA,"11.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","San Antonio Creek - Toledo",2006-11-01," 12:45:00",2006-11-01 12:45:00,NA,"<0.1",NA,0.21,NA,"0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,22.3,"5",NA,29.6,NA,NA,"4.5599999999999996",31.5,72.4,"150",NA,"<3",NA,2.15,NA,NA,8.8,NA,NA,NA,4.74,NA,NA,NA,NA,"<1",NA,"1.41",NA,12.4,NA,NA,"<16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","San Antonio Creek - Toledo",2006-11-27," 15:15:00",2006-11-27 15:15:00,NA,"<0.1",NA,NA,NA,"3.9",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,15,"0",NA,29,NA,NA,"0",35.4,73.8,"116",NA,"4",NA,1.91,NA,NA,8.27,NA,NA,NA,4.89,NA,NA,NA,NA,"<1",NA,"1.35",NA,11.6,NA,NA,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","San Antonio Creek - Toledo",2007-04-16," 12:00:00",2007-04-16 12:00:00,NA,"<0.1",NA,0.492,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,17.6,"30",NA,26.2,NA,NA,"0",32,71.4,"128",NA,"4",NA,1.46,NA,NA,7.7,NA,NA,NA,5.77,NA,NA,NA,NA,"<1",NA,"1.7",NA,9.6,NA,NA,"14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","San Antonio Creek - Toledo",2007-05-31," 13:15:00",2007-05-31 13:15:00,NA,"<0.1",NA,0.216,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,8.15,"15",NA,30.3,NA,NA,"2.4500000000000002",34.5,73,"136",NA,"<3",NA,2.06,NA,NA,8.57,NA,NA,NA,4.72,NA,NA,NA,NA,"<1",NA,"1",NA,9.29,NA,NA,"11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","San Antonio Creek - Toledo",2007-07-05," 13:00:00",2007-07-05 13:00:00,NA,"<0.1",NA,0.22,NA,"0.12",NA,NA,NA,0.032,NA,"<10",NA,"<10",NA,17.3,"10",NA,27.6,NA,NA,"1.92",31.7,72,"116",NA,"<3",NA,1.83,NA,NA,8.54,NA,NA,NA,5.65,NA,NA,NA,NA,"<1",NA,"1.08",NA,9.84,NA,NA,"14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","San Antonio Creek - Toledo",2007-08-01," 12:30:00",2007-08-01 12:30:00,NA,"<0.1",NA,0.56,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,11.5,"10",NA,30.1,NA,NA,"0.64800000000000002",36,71,"134",NA,"<3",NA,1.76,NA,NA,8.34,NA,NA,NA,5.16,NA,NA,NA,NA,"<1",NA,"1.1599999999999999",NA,10.5,NA,NA,"12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","San Antonio Creek - Toledo",2007-09-04," 15:10:00",2007-09-04 15:10:00,NA,"<0.1",NA,NA,NA,"0.11",NA,NA,NA,0.048,NA,"<10",NA,"<10",NA,11.6,"10",NA,28.8,NA,NA,"1.63",33.4,71.4,"122",NA,"<3",NA,1.82,NA,NA,8.47,NA,NA,NA,4.49,NA,NA,NA,NA,"<1",NA,"1.18",NA,10.1,NA,NA,"11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","San Antonio Creek - Toledo",2007-10-03," 14:50:00",2007-10-03 14:50:00,NA,"<0.1",NA,0.145,NA,"<0.1",NA,NA,NA,0.03,NA,"<10",NA,"<10",NA,14.4,"20",NA,29.3,NA,NA,"3.12",32.5,70.7,"148",NA,"<3",NA,1.79,NA,NA,8.64,NA,NA,NA,5.03,NA,NA,NA,NA,"<1",NA,"1.3",NA,9.84,NA,NA,"12.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","San Antonio Creek - Toledo",2007-11-13," 14:00:00",2007-11-13 14:00:00,NA,"Contaminated",NA,NA,NA,"0.15",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,14,"10",NA,28.6,NA,NA,"3.6",31.2,69,"118",NA,"<3",NA,1.74,NA,NA,8.7,NA,NA,NA,4.7,NA,NA,NA,NA,"<1",NA,"1.1100000000000001",NA,9.56,NA,NA,"11.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","San Antonio Creek - Flood Water Post Fire",2011-07-29," 14:30:00",2011-07-29 14:30:00,NA,"1.65",NA,22.5,NA,"<0.1",NA,NA,NA,12.8,NA,"<10",NA,"27.4",NA,NA,"400",NA,204,NA,NA,"0",249,352,"314",NA,"10900",NA,0.7,NA,NA,7.87,"0.16",NA,NA,470,NA,NA,NA,NA,"57",NA,"63",NA,10,NA,NA,"1400",NA,300,NA,"1E-3",NA,"0.06",NA,NA,"11",NA,"0.2",NA,"1.4E-2",NA,"0.12",NA,NA,"0.11",NA,"0.2",NA,"0.62",NA,35,NA,NA,"8.9999999999999993E-3",NA,"<0.2",NA,NA,NA,"2E-3",NA,NA,NA,"8.0000000000000002E-3",NA,"1.9E-2",NA,NA,"0.24",NA,NA,"1.5",NA,NA,"1.2E-2",NA,NA,"<0.0002",NA,"19.899999999999999",NA,NA
"273","San Antonio Creek - Toledo",2011-08-01," 12:00:00",2011-08-01 12:00:00,NA,"<0.1",NA,NA,NA,"1.2999999999999999E-2",NA,NA,NA,0.043,NA,"<10",NA,"<10",NA,NA,"20",NA,33.9,NA,NA,"0",41.4,88.1,"122",NA,"4",NA,2.16,NA,NA,7.92,"<0.05",NA,NA,9,NA,NA,NA,NA,"0.9",NA,"2",NA,9,NA,NA,"25",NA,0.32,NA,"<0.001",NA,"1E-3",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"3.0000000000000001E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.029,NA,NA,"5.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.02",NA,NA,"<0.005",NA,NA,"<0.002",NA,"1.39",NA,NA
"274","San Antonio Creek - Toledo",2011-08-15," 13:15:00",2011-08-15 13:15:00,NA,"<0.1",NA,NA,NA,"0.32",NA,NA,NA,0.048,NA,"<10",NA,"<10",NA,NA,"15",NA,33.6,NA,NA,"0",41,80.7,"114",NA,"33",NA,2.12,NA,NA,8,"<0.05",NA,NA,8,NA,NA,NA,NA,"0.9",NA,"2",NA,9,NA,NA,"23",NA,1,NA,"<0.001",NA,"1E-3",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"3.0000000000000001E-3",NA,NA,"<0.001",NA,"<0.01",NA,"2E-3",NA,0.094,NA,NA,"4.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,"1.49",NA,NA
"275","San Antonio Creek - Toledo",2011-09-14," 12:00:00",2011-09-14 12:00:00,NA,"<0.1",NA,0.34,NA,"0.18",NA,NA,NA,0.134,NA,"<10",NA,"<10",NA,NA,"70",NA,51.6,NA,NA,"0",62.9,123,"138",NA,"51",NA,2.18,NA,NA,7.92,"<0.05",NA,NA,14,NA,NA,NA,NA,"2.2999999999999998",NA,"4",NA,11,NA,NA,"44",NA,2.6,NA,"<0.001",NA,"2E-3",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"3.0000000000000001E-3",NA,NA,"<0.001",NA,"<0.01",NA,"4.0000000000000001E-3",NA,0.31,NA,NA,"5.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"0.02",NA,NA,"<0.005",NA,NA,"<0.0002",NA,"4.37",NA,NA
"276","San Antonio Creek - Toledo",2011-10-19," 11:45:00",2011-10-19 11:45:00,NA,"<0.1",NA,NA,NA,"<0.1",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,NA,"10",NA,31.4,NA,NA,"0",38.3,65.8,"116",NA,"3",NA,2.36,NA,NA,8.15,"<0.05",NA,NA,6,NA,NA,NA,NA,"0.7",NA,"2",NA,11,NA,NA,"19",NA,0.18,NA,"<0.001",NA,"<0.001",NA,NA,"<0.05",NA,"<0.001",NA,"<0.001",NA,"2E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.023,NA,NA,"5.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,"1.5",NA,NA
"277","San Antonio Creek - Toledo",2011-11-21," 10:30:00",2011-11-21 10:30:00,NA,"<0.1",NA,NA,NA,"0.13",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,NA,"10",NA,32.6,NA,NA,"0",39.8,80.9,"94",NA,"7",NA,1.97,NA,NA,8.02,"<0.05",NA,NA,6,NA,NA,"0.15",NA,"0.8",NA,"1",NA,10,NA,NA,"18",NA,0.19,NA,"<0.001",NA,"<0.001",NA,NA,"<0.05",NA,"<0.001",NA,"<0.001",NA,"2E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.027,NA,NA,"5.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,"2.09",NA,NA
"278","San Antonio Creek - Toledo",2012-04-16," 12:15:00",2012-04-16 12:15:00,NA,"<0.10",NA,NA,NA,"<0.10",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,NA,"na",NA,39.5,NA,NA,"0",39.5,88,"100",NA,"5",NA,1.73,NA,NA,7.93,"<0.05",NA,NA,9,NA,NA,"0.27",NA,"1",NA,"2",NA,8,NA,NA,"26",NA,0.4,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"3.0000000000000001E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.055,NA,NA,"4.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"279","San Antonio Creek- Toledo",2012-05-15," 10:30:00",2012-05-15 10:30:00,NA,"<0.10",NA,NA,NA,"0.1",NA,NA,NA,0.05,NA,"<10",NA,"<10",NA,NA,"10",NA,36.8,NA,NA,"0",36.8,83.3,"100",NA,"4",NA,2.03,NA,NA,7.99,"<0.05",NA,NA,6,NA,NA,"0.1",NA,"<1",NA,"1",NA,10,NA,NA,NA,NA,0.12,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"2E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.021,NA,NA,"4.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,"1.69",NA,NA
"280","San Antonio Creek- Toledo",2012-06-18," 10:00:00",2012-06-18 10:00:00,NA,"<0.10",NA,NA,NA,"0.12",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,NA,"5",NA,32.1,NA,NA,"0",32.1,77.8,"94",NA,"<3",NA,2.09,NA,NA,8.12,"<0.05",NA,NA,5,NA,NA,"7.0000000000000007E-2",NA,"<1",NA,"2",NA,12,NA,NA,NA,NA,0.12,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"3.0000000000000001E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.015,NA,NA,"5.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"281","San Antonio Creek- Flood Water",2012-07-06," 14:00:00",2012-07-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,"<10",NA,NA,"na","Color analysis was expired before the sample arrived at the laboratory.",42.2,NA,NA,"0",42.2,82.8,"na","Test expired before arrival at laboratory.","na","Test expired before arrival at laboratory.",0.14,NA,NA,7.11,"<0.05",NA,NA,48,NA,NA,"72",NA,"21",NA,"30",NA,4,NA,NA,NA,NA,170,NA,"<0.001",NA,"2.1000000000000001E-2",NA,NA,"2",NA,"1.2E-2",NA,"4.0000000000000001E-3",NA,"5.0999999999999997E-2",NA,NA,"3.4000000000000002E-2",NA,"<0.20",NA,"0.26",NA,8.8,NA,NA,"7.0000000000000001E-3",NA,"<0.20",NA,NA,NA,"<0.001",NA,NA,NA,"2E-3",NA,"1.0999999999999999E-2",NA,NA,"0.1",NA,NA,"0.5",NA,NA,"<0.010",NA,NA,"<0.0002",NA,NA,NA,NA
"282","San Antonio Creek -Toledo",2012-07-17," 10:15:00",2012-07-17 10:15:00,NA,"<0.10",NA,NA,NA,"0.16",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,NA,"10",NA,35.8,NA,NA,"0",35.8,82.4,"102",NA,"4",NA,1.89,NA,NA,7.67,"<0.05",NA,NA,7,NA,NA,"0.22",NA,"<1",NA,"2",NA,12,NA,NA,NA,NA,0.58,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"2E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.037,NA,NA,"6.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"283","San Antonio Creek - Toledo",2012-08-15," 10:45:00",2012-08-15 10:45:00,NA,"<0.10",NA,NA,NA,"0.19",NA,NA,NA,NA,NA,"<10",NA,"<10",NA,NA,"40",NA,37,NA,NA,"0",37,82.9,"108",NA,"3",NA,1.81,NA,NA,7.81,"<0.05",NA,NA,7,NA,NA,"0.82",NA,"1",NA,"3",NA,12,NA,NA,"21",NA,2.4,NA,"<0.001",NA,"1E-3",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"2E-3",NA,NA,"<0.001",NA,"<0.01",NA,"2E-3",NA,0.039,NA,NA,"5.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"3.0000000000000001E-3",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
"284","San Antonio Creek - Toledo",2012-09-26," 11:00:00",2012-09-26 11:00:00,NA,"<0.10",NA,NA,NA,"0.14000000000000001",NA,NA,NA,0.53,NA,"<10",NA,"<10",NA,NA,"5",NA,32.9,NA,NA,"0",32.9,79.5,"104",NA,"<3",NA,2.02,NA,NA,7.91,"<0.05",NA,NA,5,NA,NA,"0.1",NA,"<1",NA,"2",NA,11,NA,NA,"15",NA,0.15,NA,"<0.001",NA,"<0.001",NA,NA,"<0.1",NA,"<0.001",NA,"<0.001",NA,"3.0000000000000001E-3",NA,NA,"<0.001",NA,"<0.01",NA,"<0.001",NA,0.011,NA,NA,"5.0000000000000001E-3",NA,"<0.01",NA,NA,NA,"<0.001",NA,NA,NA,"<0.001",NA,"<0.001",NA,NA,"<0.001",NA,NA,"<0.01",NA,NA,"<0.005",NA,NA,"<0.0002",NA,NA,NA,NA
